Source,Target
CAN,BRA
USA,BRA
ITA,USA
ITA,FRG
USA,FRG
AUS,NZL
AUS,USA
NZL,USA
NZL,NED
NZL,USA
NED,USA
GBR,USA
GBR,CAN
USA,CAN
GBR,FRA
GBR,AUT
FRA,AUT
FIN,JPN
FIN,ROU
JPN,ROU
CHN,CHN
CHN,SWE
CHN,SWE
GBR,GBR
GBR,SUI
GBR,SUI
GBR,USA
GBR,FRA
USA,FRA
CHN,CHN
CHN,COL
CHN,COL
ITA,USA
ITA,DEN
USA,DEN
USA,ITA
USA,PER
ITA,PER
CAN,USA
CAN,USA
USA,USA
AUS,USA
AUS,CAN
USA,CAN
AUS,FRG
AUS,USA
FRG,USA
SWE,USA
SWE,AUS
USA,AUS
FRG,USA
FRG,USA
USA,USA
CAN,USA
CAN,FRA
USA,FRA
SUI,CAN
SUI,AUS
CAN,AUS
VEN,AUS
VEN,FRG
AUS,FRG
FRG,FRG
FRG,USA
FRG,USA
GBR,CAN
GBR,USA
CAN,USA
AUS,USA
AUS,USA
USA,USA
AUS,CAN
AUS,BRA
CAN,BRA
SWE,USA
SWE,AUS
USA,AUS
AUS,USA
AUS,CAN
USA,CAN
GBR,USA
GBR,FRG
USA,FRG
ITA,USA
ITA,BRA
USA,BRA
FRG,YUG
FRG,USA
YUG,USA
FRG,AUS
FRG,USA
AUS,USA
JPN,CHN
JPN,CHN
CHN,CHN
JPN,CHN
JPN,CHN
CHN,CHN
USA,ITA
USA,ROU
ITA,ROU
TPE,CHN
TPE,ROU
CHN,ROU
FIN,CHN
FIN,ROU
CHN,ROU
ROU,FRG
ROU,CAN
FRG,CAN
JPN,ROU
JPN,AUS
ROU,AUS
GBR,ROU
GBR,ROU
ROU,ROU
FIN,FRG
FIN,ROU
FRG,ROU
TUR,USA
TUR,CAN
USA,CAN
KOR,USA
KOR,JPN
USA,JPN
JPN,YUG
JPN,KOR
YUG,KOR
KOR,JPN
KOR,USA
JPN,USA
KOR,USA
KOR,JPN
USA,JPN
FIN,KOR
FIN,USA
KOR,USA
YUG,USA
YUG,FRG
USA,FRG
CAN,USA
CAN,JPN
USA,JPN
GBR,USA
GBR,JPN
USA,JPN
ROU,USA
ROU,SYR
USA,SYR
ROU,USA
ROU,YUG
USA,YUG
JPN,ITA
JPN,FRG
ITA,FRG
KOR,JPN
KOR,MEX
JPN,MEX
GRE,FRG
GRE,JPN
FRG,JPN
SUI,KOR
SUI,SWE
KOR,SWE
USA,YUG
USA,FIN
YUG,FIN
ROU,FIN
ROU,SWE
FIN,SWE
SWE,ROU
SWE,GRE
ROU,GRE
SWE,USA
SWE,ROU
USA,ROU
YUG,ROU
YUG,USA
ROU,USA
KOR,KOR
KOR,CHN
KOR,CHN
JAM,USA
JAM,USA
USA,USA
FRA,USA
FRA,USA
FRA,GBR
USA,USA
USA,GBR
USA,GBR
ROU,ITA
ROU,ROU
ITA,ROU
JAM,USA
JAM,USA
USA,USA
CAN,ROU
CAN,GBR
ROU,GBR
GBR,USA
GBR,USA
USA,USA
ROU,MAR
ROU,USA
MAR,USA
GBR,USA
GBR,CAN
USA,CAN
FRG,USA
FRG,CAN
USA,CAN
ROU,ROU
ROU,USA
ROU,USA
ROU,NED
ROU,USA
NED,USA
FRG,AUS
FRG,USA
AUS,USA
USA,FRG
USA,ITA
FRG,ITA
GBR,GBR
GBR,FIN
GBR,FIN
GBR,ROU
GBR,ROU
ROU,ROU
POR,USA
POR,NOR
USA,NOR
AUS,FRG
AUS,ROU
FRG,ROU
CHN,USA
CHN,KOR
USA,KOR
NED,SWE
NED,FRG
SWE,FRG
FRG,SWE
FRG,CAN
SWE,CAN
CAN,ROU
CAN,SWE
ROU,SWE
FRG,USA
FRG,USA
USA,USA
USA,CHN
USA,USA
CHN,USA
USA,CAN
USA,USA
CAN,USA
SWE,SUI
GBR,USA
FRG,USA
FRG,GBR
USA,GBR
FRA,FRG
FRA,ROU
FRG,ROU
ITA,CHN
ITA,FRG
CHN,FRG
CHN,ROU
CHN,USA
ROU,USA
USA,ROU
USA,ROU
USA,USA
ROU,USA
ROU,USA
ROU,ROU
USA,ROU
USA,CHN
USA,USA
CHN,USA
ROU,ROU
ROU,USA
ROU,USA
FRG,CAN
FRG,ROU
CAN,ROU
CHN,YUG
CHN,KOR
YUG,KOR
USA,NED
USA,FRG
NED,FRG
FRG,ROU
FRG,CAN
ROU,CAN
CAN,ROU
CAN,NED
ROU,NED
NED,USA
NED,ROU
USA,ROU
AUS,ROU
AUS,CAN
ROU,CAN
DEN,ROU
DEN,USA
ROU,USA
BEL,ROU
BEL,USA
ROU,USA
CHN,USA
CHN,ITA
USA,ITA
AUS,CAN
AUS,USA
CAN,USA
USA,CHN
USA,FRG
CHN,FRG
NED,USA
NED,USA
USA,USA
FRA,NED
FRA,CAN
NED,CAN
FRG,USA
FRG,USA
USA,USA
NED,USA
ROU,NED
ROU,USA
NED,USA
BEL,CAN
BEL,USA
CAN,USA
FRG,USA
FRG,AUS
USA,AUS
NED,USA
NED,USA
USA,USA
AUS,USA
AUS,USA
USA,USA
GBR,USA
GBR,GBR
USA,GBR
FRG,USA
FRG,AUS
USA,AUS
FRG,USA
FRG,NED
USA,NED
CAN,USA
CAN,FRG
USA,FRG
GBR,USA
GBR,USA
USA,USA
JPN,USA
JPN,CAN
USA,CAN
JPN,USA
JPN,CAN
USA,CAN
JPN,CHN
JPN,USA
CHN,USA
URS,USA
URS,KOR
USA,KOR
GBR,KOR
GBR,USA
KOR,USA
KEN,MAR
KEN,ITA
MAR,ITA
USA,USA
USA,GBR
USA,GBR
USA,USA
USA,GBR
USA,GBR
GDR,KEN
GDR,GBR
KEN,GBR
BRA,USA
BRA,USA
USA,USA
ITA,TCH
ITA,GDR
TCH,GDR
GBR,KEN
GBR,KEN
KEN,KEN
USA,USA
USA,USA
USA,USA
USA,USA
USA,SEN
USA,SEN
FRA,URS
FRA,GBR
URS,GBR
FRG,USA
FRG,JAM
USA,JAM
GDR,KEN
GDR,FRG
KEN,FRG
GDR,URS
GDR,GDR
URS,GDR
MAR,KEN
MAR,BRA
KEN,BRA
CAN,GDR
CAN,GDR
GDR,GDR
FRG,GDR
FRG,URS
GDR,URS
URS,URS
URS,URS
URS,URS
URS,SWE
URS,URS
URS,USA
SWE,URS
SWE,USA
URS,USA
FIN,FIN
FIN,TCH
FIN,TCH
USA,USA
USA,USA
USA,USA
DJI,ITA
DJI,KEN
ITA,KEN
URS,URS
URS,URS
URS,URS
SUI,GDR
SUI,USA
GDR,USA
URS,BUL
URS,URS
BUL,URS
USA,URS
USA,YUG
URS,YUG
URS,POL
URS,CAN
URS,USA
POL,CAN
POL,USA
CAN,USA
HUN,PHI
HUN,BUL
HUN,USA
PHI,BUL
PHI,USA
BUL,USA
MEX,URS
MEX,KOR
MEX,GDR
URS,KOR
URS,GDR
KOR,GDR
COL,THA
COL,USA
COL,BUL
THA,USA
THA,BUL
USA,BUL
MAR,KOR
MAR,ITA
MAR,ROU
KOR,ITA
KOR,ROU
ITA,ROU
USA,MGL
USA,GDR
USA,SWE
MGL,GDR
MGL,SWE
GDR,SWE
FRG,SWE
FRG,URS
FRG,AUS
SWE,URS
SWE,AUS
URS,AUS
POL,USA
POL,KEN
POL,FRA
USA,KEN
USA,FRA
KEN,FRA
CAN,GBR
CAN,KOR
CAN,USA
GBR,KOR
GBR,USA
KOR,USA
KEN,PAK
KEN,GDR
KEN,CAN
PAK,GDR
PAK,CAN
GDR,CAN
POL,YUG
POL,USA
POL,URS
YUG,USA
YUG,URS
USA,URS
POL,NED
POL,USA
POL,KOR
NED,USA
NED,KOR
USA,KOR
BUL,URS
BUL,GDR
URS,GDR
BUL,GDR
BUL,URS
GDR,URS
POL,URS
POL,GDR
URS,GDR
FRA,URS
FRA,POL
URS,POL
GDR,USA
GDR,AUS
USA,AUS
NZL,HUN
NZL,GDR
HUN,GDR
AUS,USA
AUS,NZL
USA,NZL
HUN,NZL
HUN,URS
NZL,URS
GDR,HUN
GDR,URS
HUN,URS
SWE,GDR
SWE,POL
GDR,POL
FRG,GDR
FRG,FRG
GDR,FRG
FRG,URS
FRG,AUS
URS,AUS
GDR,URS
GDR,AUS
URS,AUS
URS,DEN
URS,NED
DEN,NED
AUS,GDR
AUS,URS
GDR,URS
AUS,URS
AUS,GDR
URS,GDR
MEX,USA
MEX,CHN
USA,CHN
CHN,USA
CHN,CHN
USA,CHN
CAN,FRG
CAN,SUI
FRG,SUI
NZL,GBR
NZL,FRG
NZL,GBR
FRG,GBR
HUN,URS
HUN,FRG
URS,FRG
URS,ITA
URS,GDR
ITA,GDR
ITA,HUN
ITA,URS
HUN,URS
ITA,FRA
ITA,POL
FRA,POL
URS,FRA
URS,FRG
FRA,FRG
URS,FRG
URS,FRA
FRG,FRA
FRG,URS
FRG,BRA
URS,BRA
JPN,URS
JPN,GDR
URS,GDR
JPN,CHN
JPN,URS
JPN,URS
CHN,URS
CHN,URS
URS,URS
GDR,ROU
GDR,URS
ROU,URS
URS,URS
URS,URS
URS,URS
GDR,URS
GDR,URS
URS,URS
URS,HUN
URS,BUL
HUN,BUL
GDR,GDR
GDR,URS
GDR,URS
KOR,CHN
KOR,GDR
CHN,GDR
YUG,URS
YUG,KOR
URS,KOR
NED,GBR
NED,FRG
GBR,FRG
KOR,URS
KOR,JPN
KOR,GDR
URS,JPN
URS,GDR
JPN,GDR
JPN,URS
JPN,KOR
JPN,USA
URS,KOR
URS,USA
KOR,USA
FRA,JPN
FRA,KOR
FRA,POL
JPN,KOR
JPN,POL
KOR,POL
USA,URS
USA,FRA
USA,GDR
URS,FRA
URS,GDR
FRA,GDR
GDR,URS
GDR,POL
GDR,FRG
URS,POL
URS,FRG
POL,FRG
JPN,NED
JPN,AUT
JPN,URS
NED,AUT
NED,URS
AUT,URS
GBR,BEL
GBR,BRA
GBR,FRG
BEL,BRA
BEL,FRG
BRA,FRG
FRG,FRA
FRG,USA
FRA,USA
FRA,FRG
FRA,USA
FRG,USA
URS,HUN
URS,ITA
HUN,ITA
GBR,HUN
GBR,ITA
HUN,ITA
NZL,GDR
NZL,ROU
GDR,ROU
GBR,ITA
GBR,GDR
ITA,GDR
FRG,GDR
FRG,USA
GDR,USA
YUG,GBR
YUG,ROU
GBR,ROU
URS,NED
URS,SUI
NED,SUI
USA,FRG
USA,URS
FRG,URS
GDR,ITA
GDR,NOR
ITA,NOR
NZL,GDR
NZL,FRG
GDR,FRG
USA,FRA
USA,URS
FRA,URS
USA,NZL
USA,AHO
NZL,AHO
NZL,ESP
NZL,ISV
ESP,ISV
DEN,GDR
DEN,USA
GDR,USA
BRA,GBR
BRA,USA
GBR,USA
BRA,FRA
BRA,NZL
FRA,NZL
CAN,DEN
CAN,NOR
DEN,NOR
CHN,BUL
CHN,USA
BUL,USA
FRG,YUG
FRG,FRA
YUG,FRA
HUN,URS
HUN,GDR
URS,GDR
URS,ROU
URS,SWE
ROU,SWE
URS,GBR
URS,GBR
GBR,GBR
HUN,TCH
HUN,KOR
TCH,KOR
URS,NOR
URS,CHN
NOR,CHN
ESP,GDR
ESP,CHI
GDR,CHI
BEL,URS
BEL,TCH
URS,TCH
URS,JPN
URS,USA
JPN,USA
ESP,URS
ESP,GBR
ESP,HUN
ESP,GBR
ESP,HUN
URS,GBR
URS,HUN
URS,GBR
URS,HUN
GBR,HUN
GBR,GBR
GBR,HUN
HUN,GBR
HUN,HUN
GBR,HUN
GBR,SUR
GBR,USA
SUR,USA
FRA,USA
FRA,USA
USA,USA
GDR,URS
GDR,FRG
URS,FRG
NZL,URS
NZL,GDR
URS,GDR
NZL,FRG
NZL,DEN
FRG,DEN
USA,AUS
USA,SWE
AUS,SWE
URS,HUN
URS,GDR
HUN,GDR
POL,GDR
POL,AUS
GDR,AUS
ITA,HUN
ITA,USA
HUN,USA
GDR,USA
GDR,URS
USA,URS
URS,USA
URS,CAN
USA,CAN
FRG,USA
FRG,GDR
USA,GDR
URS,USA
URS,USA
USA,USA
KOR,CHN
KOR,YUG
CHN,YUG
SWE,KOR
SWE,KOR
KOR,KOR
SWE,TCH
SWE,USA
SWE,ESP
TCH,USA
TCH,ESP
USA,ESP
SWE,USA
SWE,TCH
SWE,USA
USA,TCH
USA,USA
TCH,USA
ARG,USA
ARG,URS
USA,URS
URS,YUG
URS,USA
YUG,USA
FRG,URS
FRG,FRG
URS,FRG
CHN,BUL
CHN,KOR
BUL,KOR
CHN,URS
CHN,CHN
URS,CHN
GDR,URS
GDR,HUN
URS,HUN
CHN,TUR
CHN,BUL
TUR,BUL
CHN,GDR
CHN,URS
GDR,URS
BUL,BUL
BUL,GDR
BUL,GDR
KOR,URS
KOR,HUN
URS,HUN
POL,URS
POL,URS
URS,URS
FRG,URS
FRG,ROU
URS,ROU
URS,JPN
URS,BUL
JPN,BUL
GDR,URS
GDR,USA
URS,USA
URS,JPN
URS,YUG
JPN,YUG
KOR,URS
KOR,IRI
URS,IRI
BUL,USA
BUL,URS
USA,URS
USA,URS
USA,KOR
URS,KOR
BUL,USA
BUL,URS
USA,URS
TCH,KOR
TCH,TUR
KOR,TUR
KOR,URS
KOR,JPN
URS,JPN
USA,ROU
USA,URS
ROU,URS
BUL,ITA
BUL,POL
ITA,POL
SWE,URS
SWE,BUL
URS,BUL
KOR,NOR
KOR,JPN
NOR,JPN
GRE,HUN
GRE,BUL
HUN,BUL
KOR,URS
KOR,BUL
URS,BUL
FIN,URS
FIN,KOR
URS,KOR
POL,KOR
POL,URS
KOR,URS
KOR,URS
KOR,HUN
URS,HUN
URS,BUL
URS,FIN
BUL,FIN
USA,POL
USA,FRG
POL,FRG
KOR,KOR
KOR,KOR
KOR,KOR
USA,KOR
USA,INA
KOR,INA
URS,URS
URS,GBR
URS,GBR
GDR,USA
GDR,USA
USA,USA
FRG,BUL
FRG,GDR
BUL,GDR
URS,ROU
URS,URS
ROU,URS
GDR,USA
GDR,JAM
USA,JAM
GBR,URS
GBR,ROU
URS,ROU
URS,URS
URS,GDR
URS,GDR
GDR,AUS
GDR,URS
AUS,URS
URS,USA
URS,GDR
USA,GDR
GDR,URS
GDR,USA
URS,USA
USA,GDR
USA,GDR
GDR,GDR
BUL,GDR
BUL,GDR
GDR,GDR
GDR,USA
GDR,GDR
USA,GDR
URS,USA
URS,BUL
USA,BUL
GDR,GDR
GDR,GBR
GDR,GBR
URS,USA
URS,GDR
USA,GDR
GDR,POR
GDR,AUS
POR,AUS
CHN,URS
CHN,GDR
URS,GDR
URS,USA
URS,YUG
USA,YUG
POL,BUL
POL,GDR
BUL,GDR
NED,GDR
NED,BUL
GDR,BUL
BUL,GDR
BUL,HUN
GDR,HUN
URS,NED
URS,FRG
NED,FRG
USA,URS
USA,GDR
URS,GDR
USA,CHN
USA,USA
CHN,USA
USA,CHN
USA,CHN
CHN,CHN
SUI,FRG
SUI,FRA
FRG,FRA
CAN,FRG
CAN,SUI
FRG,SUI
NZL,GBR
HUN,FRG
HUN,ITA
FRG,ITA
FRG,FRG
FRG,FRG
FRG,FRG
GDR,URS
GDR,ROU
URS,ROU
USA,ROU
USA,ROU
USA,URS
ROU,ROU
ROU,URS
ROU,URS
BUL,ROU
BUL,URS
ROU,URS
URS,URS
URS,ROU
URS,ROU
URS,ROU
URS,GDR
ROU,GDR
ROU,URS
ROU,ROU
URS,ROU
URS,URS
URS,BUL
URS,BUL
URS,KOR
URS,NOR
KOR,NOR
NED,AUS
NED,KOR
AUS,KOR
NZL,ROU
NZL,BUL
ROU,BUL
BUL,GDR
BUL,ROU
GDR,ROU
CHN,GDR
CHN,ROU
GDR,ROU
ROU,GDR
ROU,CHN
GDR,CHN
ROU,GDR
ROU,URS
GDR,URS
BUL,GDR
BUL,USA
GDR,USA
URS,USA
URS,SWE
USA,SWE
URS,YUG
URS,URS
YUG,URS
URS,URS
URS,FRG
URS,FRG
YUG,URS
YUG,JPN
URS,JPN
URS,FRG
URS,BUL
FRG,BUL
GDR,GDR
GDR,HUN
GDR,HUN
BUL,GDR
BUL,BUL
BUL,GDR
BUL,BUL
BUL,CHN
GDR,BUL
GDR,GDR
GDR,BUL
GDR,CHN
BUL,GDR
BUL,BUL
BUL,CHN
GDR,BUL
GDR,CHN
BUL,CHN
CHN,GDR
CHN,GDR
GDR,GDR
FRA,GDR
FRA,CHN
GDR,CHN
GDR,HUN
GDR,GDR
HUN,GDR
USA,GDR
USA,GDR
GDR,GDR
GDR,GDR
GDR,CRC
GDR,CRC
ROU,GDR
ROU,URS
GDR,URS
GDR,USA
GDR,GDR
USA,GDR
GDR,USA
GDR,ROU
USA,ROU
USA,GDR
USA,NED
GDR,NED
CAN,GDR
CAN,USA
GDR,USA
GDR,USA
GDR,GDR
GDR,CHN
USA,GDR
USA,CHN
GDR,CHN
AUS,USA
AUS,GDR
USA,GDR
JPN,CAN
JPN,USA
CAN,USA
JPN,CAN
JPN,USA
CAN,USA
YUG,KOR
YUG,CHN
KOR,CHN
CHN,CHN
CHN,CHN
CHN,CHN
FRG,AUS
FRG,USA
FRG,TCH
AUS,USA
AUS,TCH
USA,TCH
USA,BUL
USA,FRG
USA,ARG
BUL,FRG
BUL,ARG
FRG,ARG
CHN,URS
CHN,PER
URS,PER
GBR,FRA
GBR,KOR
FRA,KOR
GBR,ESP
GBR,FIN
ESP,FIN
ETH,MAR
ETH,KEN
MAR,KEN
USA,GBR
USA,NAM
GBR,NAM
USA,CAN
USA,USA
CAN,USA
QAT,ESP
QAT,MAR
ESP,MAR
USA,USA
USA,NAM
USA,NAM
ITA,ESP
ITA,CAN
ESP,CAN
KEN,KEN
KEN,KEN
KEN,KEN
KEN,USA
KEN,USA
USA,USA
GBR,USA
GBR,JAM
USA,JAM
CUB,USA
CUB,NGR
USA,NGR
GBR,USA
GBR,CUB
USA,CUB
ETH,GER
ETH,KEN
GER,KEN
GER,EUN
GER,MEX
EUN,MEX
USA,KEN
USA,KEN
KEN,KEN
USA,TCH
USA,ESP
TCH,ESP
CUB,LTU
CUB,GER
LTU,GER
EUN,EUN
EUN,EUN
EUN,EUN
USA,AUS
USA,POL
USA,CUB
USA,SWE
AUS,POL
AUS,CUB
AUS,SWE
POL,CUB
POL,SWE
CUB,SWE
GBR,TCH
GBR,FIN
TCH,FIN
USA,USA
USA,USA
USA,USA
GER,KOR
GER,JPN
KOR,JPN
ESP,EUN
ESP,EUN
EUN,EUN
EUN,USA
EUN,USA
USA,USA
BAH,USA
BAH,USA
USA,USA
CHN,MAS
CHN,KOR
CHN,INA
MAS,KOR
MAS,INA
KOR,INA
DEN,INA
DEN,INA
DEN,INA
INA,INA
INA,INA
INA,INA
JPN,CUB
JPN,TPE
CUB,TPE
LTU,USA
LTU,CRO
USA,CRO
DEN,BUL
DEN,CUB
DEN,NGR
BUL,CUB
BUL,NGR
CUB,NGR
GER,PHI
GER,CUB
GER,BUL
PHI,CUB
PHI,BUL
CUB,BUL
USA,HUN
USA,PRK
USA,CUB
HUN,PRK
HUN,CUB
PRK,CUB
MAR,PRK
MAR,CUB
MAR,IRL
PRK,CUB
PRK,IRL
CUB,IRL
EUN,ALG
EUN,GER
EUN,ESP
ALG,GER
ALG,ESP
GER,ESP
MGL,KOR
MGL,USA
MGL,GER
KOR,USA
KOR,GER
USA,GER
ROU,FIN
ROU,CUB
ROU,CAN
FIN,CUB
FIN,CAN
CUB,CAN
PUR,THA
PUR,IRL
PUR,CUB
THA,IRL
THA,CUB
IRL,CUB
HUN,GBR
HUN,CUB
HUN,NED
GBR,CUB
GBR,NED
CUB,NED
CAN,KOR
CAN,CUB
CAN,USA
KOR,CUB
KOR,USA
CUB,USA
POL,HUN
POL,GER
POL,EUN
HUN,GER
HUN,EUN
GER,EUN
NZL,NED
NZL,CUB
NZL,NGR
NED,CUB
NED,NGR
CUB,NGR
FRA,TCH
FRA,GBR
TCH,GBR
FRA,USA
FRA,TCH
USA,TCH
GER,ITA
GER,FRA
ITA,FRA
HUN,BUL
HUN,LAT
BUL,LAT
GER,BUL
GER,EUN
BUL,EUN
FRA,GER
FRA,DEN
GER,DEN
BUL,EUN
BUL,GER
EUN,GER
USA,AUS
USA,NOR
AUS,NOR
NOR,FIN
NOR,HUN
FIN,HUN
POL,GER
POL,SWE
GER,SWE
ITA,GER
ITA,POL
GER,POL
AUS,GER
AUS,HUN
GER,HUN
FRA,GER
FRA,ITA
GER,ITA
LAT,ITA
LAT,NED
ITA,NED
USA,ESP
USA,AUS
ESP,AUS
NZL,GBR
NZL,GER
GBR,GER
BEL,ITA
BEL,NED
ITA,NED
CAN,GER
CAN,AUS
GER,AUS
DEN,GER
DEN,AUS
GER,AUS
CHN,CHN
CHN,USA
CHN,USA
EUN,USA
EUN,CHN
USA,CHN
USA,GER
NZL,AUS
NZL,GER
AUS,GER
GER,AUS
GER,NZL
AUS,NZL
POL,GER
POL,CUB
GER,CUB
CUB,FRA
CUB,EUN
FRA,EUN
FRA,EUN
FRA,HUN
EUN,HUN
FRA,HUN
FRA,ITA
HUN,ITA
EUN,GER
EUN,HUN
GER,HUN
FRA,FRA
FRA,EUN
FRA,EUN
GHA,ESP
GHA,POL
ESP,POL
JPN,EUN
JPN,CHN
EUN,CHN
CHN,JPN
CHN,EUN
JPN,EUN
USA,EUN
USA,GER
EUN,GER
EUN,EUN
EUN,EUN
EUN,EUN
CHN,EUN
CHN,JPN
CHN,EUN
CHN,CHN
EUN,JPN
EUN,EUN
EUN,CHN
JPN,EUN
JPN,CHN
EUN,CHN
GER,PRK
GER,EUN
PRK,EUN
CHN,GER
CHN,EUN
CHN,CHN
GER,EUN
GER,CHN
EUN,CHN
KOR,EUN
KOR,EUN
EUN,EUN
FRA,EUN
FRA,SWE
EUN,SWE
PAK,GER
PAK,AUS
GER,AUS
HUN,FRA
HUN,EUN
HUN,JPN
FRA,EUN
FRA,JPN
EUN,JPN
JPN,GER
JPN,EUN
JPN,KOR
GER,EUN
GER,KOR
EUN,KOR
CUB,GER
CUB,BRA
CUB,HUN
GER,BRA
GER,HUN
BRA,HUN
KOR,ISR
KOR,JPN
KOR,HUN
ISR,JPN
ISR,HUN
JPN,HUN
KOR,FRA
KOR,JPN
KOR,USA
FRA,JPN
FRA,USA
JPN,USA
CAN,JPN
CAN,POL
CAN,FRA
JPN,POL
JPN,FRA
POL,FRA
NED,EUN
NED,HUN
NED,GBR
EUN,HUN
EUN,GBR
HUN,GBR
USA,GER
USA,NED
GER,NED
FRA,NED
FRA,AUT
NED,AUT
EUN,POL
EUN,HUN
POL,HUN
ITA,POL
ITA,EUN
POL,EUN
POL,ROU
POL,GER
ROU,GER
ROU,GBR
ROU,ITA
GBR,ITA
SLO,AUS
SLO,USA
AUS,USA
SLO,GBR
SLO,GER
GBR,GER
NED,AUS
NED,AUT
AUS,AUT
GER,CAN
GER,ROU
CAN,ROU
ITA,GER
ITA,NOR
GER,NOR
POL,GER
POL,TCH
GER,TCH
EST,ESP
EST,USA
ESP,USA
NZL,ESP
NZL,USA
ESP,USA
AUS,FRA
AUS,USA
FRA,USA
GBR,DEN
GBR,USA
DEN,USA
CAN,USA
CAN,NZL
USA,NZL
AUS,FRA
AUS,USA
FRA,USA
DEN,ESP
DEN,USA
ESP,USA
ROU,CHN
ROU,EUN
CHN,EUN
GER,EUN
GER,FRA
EUN,FRA
EUN,GER
EUN,LAT
GER,LAT
SWE,EUN
SWE,CHN
EUN,CHN
JPN,EUN
JPN,USA
EUN,USA
IOP,KOR
IOP,NOR
KOR,NOR
TCH,GER
TCH,EUN
GER,EUN
ITA,PER
ITA,TCH
ITA,JPN
TCH,JPN
USA,CAN
USA,USA
CAN,USA
AUS,USA
AUS,HUN
USA,HUN
SUR,USA
SUR,POL
USA,POL
FRA,EUN
FRA,BRA
EUN,BRA
GER,AUS
GER,AUS
AUS,AUS
ITA,ESP
ITA,EUN
ESP,EUN
GBR,USA
GBR,HUN
USA,HUN
FRA,USA
FRA,NZL
USA,NZL
FIN,EUN
FIN,SWE
EUN,SWE
HUN,HUN
HUN,USA
HUN,USA
SWE,EUN
SWE,AUS
EUN,AUS
ITA,HUN
ITA,USA
HUN,USA
GER,USA
GER,EUN
USA,EUN
CAN,USA
CAN,EUN
USA,EUN
USA,EUN
USA,SWE
EUN,SWE
USA,EUN
USA,USA
EUN,USA
KOR,CHN
KOR,GER
CHN,GER
KOR,CHN
KOR,SWE
KOR,FRA
CHN,SWE
CHN,FRA
SWE,FRA
ARG,CRO
ARG,GER
ARG,RSA
CRO,GER
CRO,RSA
GER,RSA
EUN,CRO
EUN,SUI
EUN,ESP
CRO,SUI
CRO,ESP
SUI,ESP
USA,BRA
USA,NED
BRA,NED
EUN,ITA
EUN,ESP
ITA,ESP
GER,EUN
GER,EUN
EUN,EUN
ROU,BUL
ROU,CHN
BUL,CHN
CHN,KOR
CHN,CHN
KOR,CHN
BUL,GER
BUL,EUN
GER,EUN
CHN,TUR
CHN,BUL
TUR,BUL
GER,EUN
GER,BUL
EUN,BUL
PRK,EUN
PRK,CUB
EUN,CUB
GRE,POL
POL,EUN
POL,EUN
EUN,EUN
POL,EUN
POL,EUN
EUN,EUN
EUN,PRK
EUN,KOR
PRK,KOR
EUN,USA
EUN,CAN
USA,CAN
BUL,PRK
BUL,USA
PRK,USA
PRK,CUB
PRK,EUN
CUB,EUN
CUB,USA
CUB,IRI
USA,IRI
JPN,EUN
JPN,BUL
EUN,BUL
IRI,KOR
IRI,USA
KOR,USA
IRI,USA
IRI,EUN
USA,EUN
USA,EUN
USA,TUR
EUN,TUR
TUR,EUN
TUR,GER
EUN,GER
CUB,EUN
CUB,ITA
EUN,ITA
ROU,EUN
ROU,SWE
EUN,SWE
KOR,NOR
KOR,EUN
NOR,EUN
CHN,KOR
CHN,GER
KOR,GER
CUB,TUR
CUB,EUN
TUR,EUN
USA,HUN
USA,EUN
HUN,EUN
SWE,EUN
SWE,POL
EUN,POL
EUN,HUN
EUN,POL
HUN,POL
EUN,GER
EUN,TUR
GER,TUR
EUN,CUB
EUN,USA
CUB,USA
EUN,KOR
EUN,KOR
KOR,KOR
EUN,KOR
EUN,CHN
KOR,CHN
USA,ETH
USA,RSA
ETH,RSA
CHN,CHN
CHN,EUN
CHN,EUN
EUN,USA
EUN,JAM
USA,JAM
BUL,GRE
BUL,USA
GRE,USA
CHN,ALG
CHN,EUN
ALG,EUN
JAM,USA
JAM,JAM
USA,JAM
CAN,EUN
CAN,EUN
EUN,EUN
COL,FRA
COL,EUN
FRA,EUN
USA,GBR
USA,USA
GBR,USA
NGR,USA
NGR,EUN
USA,EUN
GBR,EUN
GBR,USA
EUN,USA
CUB,NED
CUB,EUN
NED,EUN
AUS,CUB
AUS,BUL
CUB,BUL
GER,USA
GER,EUN
USA,EUN
CUB,GER
CUB,ROU
GER,ROU
GER,GER
GER,EUN
GER,EUN
USA,GER
USA,EUN
GER,EUN
NZL,EUN
NZL,JPN
EUN,JPN
GER,EUN
GER,CHN
EUN,CHN
KOR,CHN
KOR,KOR
KOR,CHN
CHN,KOR
CHN,CHN
KOR,CHN
CHN,INA
CHN,KOR
INA,KOR
USA,EUN
USA,CHN
EUN,CHN
USA,GER
USA,AUS
GER,AUS
POL,GER
POL,HUN
GER,HUN
HUN,GER
HUN,SWE
GER,SWE
SWE,HUN
SWE,GER
HUN,GER
NED,AUS
NED,FRA
AUS,FRA
USA,GER
USA,AUS
GER,AUS
NED,EST
NED,GER
EST,GER
USA,CHN
USA,EUN
CHN,EUN
GER,CHN
GER,EUN
CHN,EUN
GER,GER
USA,GER
USA,NED
GER,NED
AUS,NZL
ROU,ITA
ROU,GER
ITA,GER
EUN,ITA
EUN,CHN
ITA,CHN
USA,EUN
USA,ROU
EUN,ROU
EUN,CHN
EUN,USA
CHN,USA
ROU,EUN
ROU,USA
ROU,ROU
